"","Estimate","Std. Error","df","t value","Pr(>|t|)"
"EX1-SY0.m0.int",2284.25063289146,43.957264957265,2.01236032198082,233.999999994805,21.8436352958881,2.09805752981128e-58
"EX1-SY0.m0.UCS",0,0,0,0,0,0
"EX2-SY0.m0.int",2261.24039151528,26.0525057386721,2.52423165509641,113.292026692986,10.3209646729817,5.26426018760998e-18
"EX2-SY0.m0.UCS",0,10.2131965937765,0.967479652721293,197.360105951072,10.5564975604905,6.11176125619913e-21
"EX1-SY0.m1.int",2200.62092629986,26.0525037488517,2.52422407736024,113.293485580933,10.320994868291,5.26270657807492e-18
"EX1-SY0.m1.UCS",0,10.2131977288059,0.967480865100021,197.359124482024,10.5564855050131,6.11252848941886e-21
"EX2-SY0.m1.int",2233.32636143725,26.2403169232342,2.94399799556277,38.2834447011806,8.91315719738393,7.06830941210332e-11
"EX2-SY0.m1.UCS",0,10.1409341943333,1.04304143248297,57.8005438650735,9.72246535805646,9.03332094787467e-14
"EX1-SY0.m2.int",2206.07624741918,34.7948717948718,2.89432341078796,38.9999997057742,12.0217635890936,1.0876522244177e-14
"EX1-SY0.m2.UCS",0,0,0,0,0,0
"EX2-SY0.m2.int",2238.41283772741,25.6395379822256,3.18105989721658,64.0807581305217,8.06006136654648,2.50555645938888e-11
"EX2-SY0.m2.UCS",0,5.56300319832182,0.927221916330535,199.677209923019,5.999645931944,9.15225125486037e-09
"EX1-SY0.m3.int",2208.14513828566,25.7355452196451,3.1708827898611,59.6345500027968,8.11620830070872,3.23664961009459e-11
"EX1-SY0.m3.UCS",0,5.54172182411505,0.970057657755913,58.1746508538318,5.71277570957484,4.00243443556817e-07
"EX2-SY0.m3.int",2239.36144135202,26.406287985727,3.63791188142408,37.6102220219223,7.25863870440701,1.1692814942092e-08
"EX2-SY0.m3.UCS",0,5.29506424211383,1.10462534026979,37.8273712186385,4.79353863167812,2.54819143551274e-05
"EX1-SY1.m0.int",1886.03416137881,43.2760416666667,2.27683630407338,191.999999997382,19.0070940055039,5.32203267800753e-46
"EX1-SY1.m0.UCS",0,0,0,0,0,0
"EX2-SY1.m0.int",2249.342981666,20.8410508287822,2.46863720892398,191.999999994704,8.44233034868105,7.50841947424361e-15
"EX2-SY1.m0.UCS",0,12.6750138200032,1.01566554812006,191.999999994512,12.479515371437,1.47268412804379e-26
"EX1-SY1.m1.int",1777.25233043103,20.8278112369527,2.44439475020258,160.572919161084,8.5206414533604,1.09396121051492e-14
"EX1-SY1.m1.UCS",0,12.6823813181205,1.03398579071716,106.111753114429,12.2655276619655,4.55650568627739e-22
"EX2-SY1.m1.int",2125.47200254989,20.8278078254413,2.44438844238608,160.556653908813,8.52066204547682,1.09439323407704e-14
"EX2-SY1.m1.UCS",0,12.6823832181406,1.03399121264458,86.3703164004707,12.2654651829232,1.29256445063535e-20
"EX1-SY1.m2.int",1782.33153351138,32.6710526315789,2.48722872616735,38.0000001616099,13.1355240022186,1.05318579522939e-15
"EX1-SY1.m2.UCS",0,0,0,0,0,0
"EX2-SY1.m2.int",2130.51913154294,13.1889380439783,2.77573052319932,68.980479994517,4.75151962113983,1.06362666090063e-05
"EX2-SY1.m2.UCS",0,11.7496070810854,0.871135093203951,194.476041040886,13.4876980307055,1.06391801691424e-29
"EX1-SY1.m3.int",1787.58902884737,13.1866241065476,2.70380712584805,54.0493065883421,4.87705797521027,9.87463090331393e-06
"EX1-SY1.m3.UCS",0,11.766215964123,0.916343938268595,51.3972600192176,12.8403926437871,1.15673923502752e-17
"EX2-SY1.m3.int",2135.22440735849,13.0789427242222,2.56682060571768,42.6741813838782,5.09538636829098,7.53000630741802e-06
"EX2-SY1.m3.UCS",0,11.8048721842706,0.886096013566062,125.093984824041,13.3223397956192,9.39220064314374e-26
