user_id,Cond,ex1_cover_story,ex1_a,ex1_b,ex1_c,ex1_d,ex1_estimate,ex1_is_first,ex1_sample_number,ex1_timestamp,order,ex2_cover_story,ex2_a,ex2_b,ex2_c,ex2_d,ex2_estimate,ex2_is_first,ex2_is_symmetric,ex2_sample_number,ex2_timestamp,imc_pass,crt_correct_cnt,CS_1.0,UCS_1.0,CS_0.7,UCS_0.7,CS_0.5,UCS_0.5,CS_0.2,UCS_0.2,CS_0.1,UCS_0.1,2_CS_1.0,2_UCS_1.0,2_CS_0.7,2_UCS_0.7,2_CS_0.5,2_UCS_0.5,2_CS_0.2,2_UCS_0.2,2_CS_0.1,2_UCS_0.1
mcll7edcq3bpx0q09y,1,10,7,6,0,13,54,1,4,2025/7/2 15:52,5,5,6,3,3,6,60,0,1,18,2025/7/2 16:13,,,-2.07224,-1.06494,-2.02446,-1.59453,-2.02154,-1.67878,-1.90959,-1.93467,-1.97033,-1.97491,3.129831,3.57153,3.153951,3.563887,3.165317,3.342444,4.554623,5.53535,7.541031,8.978943
mcll7edcq3bpx0q09y,1,1,6,3,3,6,50,1,2,2025/7/2 15:55,6,2,7,3,3,7,69,0,1,20,2025/7/2 16:17,,,4.064369,4.333215,4.037171,4.284572,4.059562,4.170799,5.88644,6.855796,9.294275,10.75377,1.202338,1.363765,1.204681,1.382601,1.739383,2.087128,6.05737,6.159824,10.35423,10.47127
mcll7fvxc800uiqgo8.eee,1,1,6,6,0,12,50,1,1,2025/7/2 15:41,1,3,7,3,3,7,60,0,1,20,2025/7/2 15:47,,,1.195609,1.382406,1.235662,1.414277,1.700814,1.980098,6.117378,6.333357,10.46236,10.51326,1.195115,1.384506,1.192397,1.440772,1.714886,2.003844,6.077608,6.341528,10.44834,10.47589
mcll7fvxc800uiqgo8.eee,1,4,6,0,6,0,0,1,3,2025/7/2 15:42,2,10,6,6,0,12,70,0,1,24,2025/7/2 15:49,,,0.316202,0.030188,1.728508,0.295324,3.452906,1.049317,8.583882,4.761521,12.5719,8.444486,-2.18752,-1.48914,-2.08572,-1.64995,-1.95204,-1.99961,-1.98062,-2.22133,-2.09529,-1.84978
mcll7fvxc800uiqgo8.eee,1,12,7,0,6,1,10,1,6,2025/7/2 15:43,3,11,6,3,3,6,80,0,1,18,2025/7/2 15:50,,,0.701644,0.439866,2.161851,0.605232,4.146327,1.595833,10.12486,6.149504,14.8746,10.39732,3.073904,3.676831,3.125676,3.504108,3.109398,3.372305,4.609397,5.575836,7.52318,8.833965
mcll7fvxc800uiqgo8.eee,1,5,7,6,0,13,60,1,4,2025/7/2 15:44,4,8,7,0,6,1,10,0,1,14,2025/7/2 15:51,,,0.632359,0.836791,0.665597,0.872334,1.126016,1.353579,4.768903,4.96695,8.413397,8.465208,3.980332,4.464479,4.138294,4.279931,4.026886,4.231072,5.874952,6.891126,9.312736,10.73454
mcll7fvxc800uiqgo8.eee,1,2,6,3,3,6,50,1,2,2025/7/2 15:45,5,9,7,6,0,13,80,0,1,26,2025/7/2 15:53,,,4.144648,4.380125,4.017879,4.211026,4.021349,4.138277,5.84573,6.901655,9.288178,10.66559,0.667159,0.829291,0.65678,0.852662,1.147608,1.358355,4.791602,4.93892,8.439769,8.456356
mcll7fvxc800uiqgo8.eee,1,7,7,3,3,7,60,1,5,2025/7/2 15:46,6,6,6,0,6,0,0,0,1,12,2025/7/2 15:54,,,3.114805,3.723278,3.153321,3.605922,3.229944,3.264078,4.60497,5.534633,7.474958,8.71746,-1.82929,-1.00629,-1.86881,-1.35646,-2.08065,-1.67223,-1.86941,-2.06176,-2.04542,-1.80508
mcll7g1wnjo34rftxf,0,7,6,6,0,12,43,0,1,2025/7/2 15:50,1,10,7,0,6,1,12,1,0,14,2025/7/2 15:42,,,1.163853,1.33118,1.221712,1.367384,1.760576,2.089871,6.078343,6.304678,10.47884,10.43513,4.006427,4.604953,4.048404,4.338191,4.001315,4.079061,5.760867,6.817018,9.292144,10.77924
mcll7g1wnjo34rftxf,0,4,6,3,3,6,48,0,2,2025/7/2 15:50,2,12,6,3,3,6,9,1,0,18,2025/7/2 15:43,,,3.996965,4.410509,3.980038,4.416849,4.013803,4.12392,5.834167,6.849117,9.304557,10.69056,0.6809,0.827678,0.676829,0.909773,1.16906,1.321917,4.819521,4.993852,8.34466,8.515986
mcll7g1wnjo34rftxf,0,3,7,0,6,1,9,0,6,2025/7/2 15:51,3,2,6,0,6,0,0,1,0,12,2025/7/2 15:45,,,0.29188,0.059724,1.732502,0.285905,3.360252,1.04581,8.55132,4.881427,12.65315,8.520503,-2.07217,-0.96745,-1.91712,-1.60205,-2.00397,-1.67253,-1.94702,-1.98581,-1.98509,-2.20607
mcll7g1wnjo34rftxf,0,6,7,3,3,7,54,0,5,2025/7/2 15:51,4,1,7,6,0,13,35,1,0,26,2025/7/2 15:46,,,0.696672,0.384397,2.160678,0.747148,4.001061,1.629039,10.07252,6.113074,14.86524,10.52622,1.201546,1.397332,1.242747,1.408168,1.776325,2.024767,6.075447,6.302016,10.45543,10.47323
mcll7g1wnjo34rftxf,0,9,6,0,6,0,0,0,3,2025/7/2 15:52,5,5,6,6,0,12,36,1,0,24,2025/7/2 15:48,,,3.289343,3.427641,3.177723,3.538951,3.112382,3.343964,4.52314,5.589797,7.4431,8.851465,3.227469,3.624395,3.293667,3.478575,3.170624,3.367753,4.575617,5.518218,7.470294,8.81703
mcll7g1wnjo34rftxf,0,8,7,6,0,13,57,0,4,2025/7/2 15:52,6,11,7,3,3,7,25,1,0,20,2025/7/2 15:49,,,0.661937,0.842568,0.649128,0.804506,1.167231,1.31764,4.765776,4.970881,8.426826,8.576136,0.690093,0.399281,2.111674,0.626845,4.017727,1.611745,10.05033,6.085855,14.83725,10.49032
mcll7huybpfp4y5wgj,0,11,7,3,3,7,70,1,5,2025/7/2 15:42,1,10,7,3,3,7,60,0,0,20,2025/7/2 15:47,,,0.700788,0.375233,2.105988,0.65165,4.151126,1.57299,10.03335,6.234188,14.83326,10.48218,0.298717,-0.09537,1.724513,0.347457,3.403913,1.007346,8.47559,4.816841,12.59226,8.459012
mcll7huybpfp4y5wgj,0,4,6,0,6,0,30,1,3,2025/7/2 15:42,2,12,7,0,6,1,0,0,0,14,2025/7/2 15:49,,,3.158469,3.543836,3.06701,3.441273,3.150491,3.390775,4.620787,5.605274,7.433346,8.766443,3.912336,4.637181,4.081763,4.39609,4.109044,4.117034,5.780547,6.866416,9.364089,10.8121
mcll7huybpfp4y5wgj,0,2,7,0,6,1,20,1,6,2025/7/2 15:43,3,9,6,6,0,12,40,0,0,24,2025/7/2 15:50,,,1.211908,1.402188,1.186897,1.42494,1.676232,2.002467,6.057603,6.301292,10.41594,10.34389,0.687345,0.88202,0.666194,0.833041,1.146654,1.38045,4.788005,4.940869,8.449166,8.439706
mcll7huybpfp4y5wgj,0,7,6,3,3,6,50,1,2,2025/7/2 15:44,4,1,7,6,0,13,50,0,0,26,2025/7/2 15:52,,,0.660961,0.791651,0.689464,0.834995,1.121732,1.346431,4.785388,4.943901,8.45501,8.448076,0.717449,0.45075,2.180846,0.618222,4.037146,1.598208,10.10853,6.214723,14.74061,10.45947
mcll7huybpfp4y5wgj,0,8,7,6,0,13,70,1,4,2025/7/2 15:45,5,5,6,3,3,6,50,0,0,18,2025/7/2 15:53,,,4.037362,4.449025,4.046852,4.289603,4.030785,4.20345,5.857755,6.853458,9.381567,10.77692,1.169563,1.413856,1.198807,1.404004,1.716853,1.996053,6.084576,6.411181,10.42134,10.4478
mcll7huybpfp4y5wgj,0,6,6,6,0,12,70,1,1,2025/7/2 15:45,6,3,6,0,6,0,0,0,0,12,2025/7/2 15:54,,,-1.85059,-1.13484,-1.90688,-1.62532,-1.91663,-1.73881,-1.86392,-1.95927,-1.91986,-1.63254,3.164188,3.603996,3.122097,3.474484,3.166726,3.323442,4.631402,5.543269,7.474259,8.781356
mcll7k4xxus6re6pgl.sss,0,4,7,3,3,7,80,0,5,2025/7/2 15:50,1,3,7,6,0,13,65,1,0,26,2025/7/2 15:42,,,-1.92232,-1.05588,-1.94671,-1.35469,-1.98887,-1.56146,-1.95634,-2.02412,-1.88837,-2.10112,3.996509,4.436329,4.064536,4.296969,4.082028,4.157917,5.822652,6.900127,9.313476,10.78966
mcll7k4xxus6re6pgl.sss,0,8,7,6,0,13,75,0,4,2025/7/2 15:50,2,1,6,3,3,6,70,1,0,18,2025/7/2 15:43,,,0.610199,0.807238,0.700326,0.85595,1.191685,1.352843,4.722224,4.925701,8.4501,8.408827,3.255289,3.778843,3.293609,3.482536,3.13398,3.333745,4.565545,5.516971,7.499748,8.799514
mcll7k4xxus6re6pgl.sss,0,9,6,0,6,0,100,0,3,2025/7/2 15:51,3,7,6,0,6,0,0,1,0,12,2025/7/2 15:45,,,1.205998,1.38086,1.22379,1.388887,1.740405,2.081988,6.061711,6.401524,10.37563,10.45754,-1.9849,-1.00052,-2.03946,-1.44917,-1.98272,-1.61689,-1.98688,-2.11863,-1.96501,-2.03183
mcll7k4xxus6re6pgl.sss,0,2,7,0,6,1,100,0,6,2025/7/2 15:52,4,11,7,3,3,7,78,1,0,20,2025/7/2 15:46,,,4.025738,4.65707,4.076643,4.34372,4.172772,4.222388,5.818804,6.946188,9.301319,10.77914,1.193552,1.375702,1.182271,1.336106,1.725497,2.0274,6.016627,6.377273,10.35036,10.41009
mcll7k4xxus6re6pgl.sss,0,6,6,6,0,12,50,0,1,2025/7/2 15:52,5,5,6,6,0,12,55,1,0,24,2025/7/2 15:47,,,3.182588,3.380803,3.16259,3.410711,3.131394,3.378182,4.567904,5.607862,7.468526,8.808047,-2.07571,-1.29549,-2.04674,-1.56307,-2.07195,-1.98751,-2.23379,-1.6619,-2.02802,-1.91764
mcll7k4xxus6re6pgl.sss,0,10,6,3,3,6,65,0,2,2025/7/2 15:53,6,12,7,0,6,1,10,1,0,14,2025/7/2 15:48,,,0.673816,0.535062,2.129668,0.632897,4.007562,1.6967,10.11461,6.267313,14.81416,10.38416,0.645634,0.847654,0.674977,0.830481,1.115327,1.367122,4.769837,4.964997,8.422114,8.44013
mcll7l8t73kp42x45p,0,9,7,0,6,1,10,0,6,2025/7/2 15:50,1,6,6,0,6,0,10,1,0,12,2025/7/2 15:42,,,3.184059,3.57666,3.136166,3.492018,3.086734,3.441406,4.638247,5.572469,7.539748,8.744713,-2.23124,-1.38989,-2.15853,-1.6389,-2.07936,-1.75375,-2.08168,-2.02914,-2.07346,-2.05451
mcll7l8t73kp42x45p,0,4,6,6,0,12,60,0,1,2025/7/2 15:51,2,8,7,6,0,13,25,1,0,26,2025/7/2 15:44,,,1.157343,1.332045,1.235955,1.34424,1.721286,1.987207,6.050268,6.365286,10.43244,10.47976,3.152489,3.634443,3.136261,3.519126,3.084147,3.39268,4.577802,5.511341,7.417198,8.843909
mcll7l8t73kp42x45p,0,1,7,3,3,7,40,0,5,2025/7/2 15:51,3,5,6,3,3,6,30,1,0,18,2025/7/2 15:45,,,0.702584,0.430893,2.122112,0.687824,4.102381,1.622762,9.995643,6.127725,14.77707,10.40456,1.142935,1.387931,1.274844,1.396312,1.71849,2.028133,6.103408,6.298281,10.44752,10.41972
mcll7l8t73kp42x45p,0,11,6,3,3,6,30,0,2,2025/7/2 15:51,4,3,7,0,6,1,40,1,0,14,2025/7/2 15:46,,,4.097629,4.510584,3.974154,4.382039,3.998895,4.184074,5.817511,6.903955,9.328695,10.78755,-1.87983,-0.95064,-1.84818,-1.51953,-1.84542,-1.67548,-2.04084,-1.88956,-1.88849,-1.99175
mcll7l8t73kp42x45p,0,7,7,6,0,13,45,0,4,2025/7/2 15:52,5,2,7,3,3,7,30,1,0,20,2025/7/2 15:48,,,-1.94979,-0.84841,-1.9258,-1.479,-2.03945,-1.67865,-1.84501,-1.74634,-1.93598,-1.64709,4.05779,4.536473,4.043396,4.360668,4.045627,4.151437,5.910806,6.925484,9.258951,10.80993
mcll7l8t73kp42x45p,0,10,6,0,6,0,0,0,3,2025/7/2 15:53,6,12,6,6,0,12,25,1,0,24,2025/7/2 15:49,,,0.661896,0.807369,0.689539,0.852193,1.149313,1.429227,4.809572,4.961982,8.420895,8.546689,0.612831,0.838422,0.659096,0.875904,1.158345,1.346884,4.782678,5.072949,8.453076,8.449074
mcll7my7at5u4pncux,1,3,6,0,6,0,0,0,3,2025/7/2 15:49,1,1,7,6,0,13,60,1,1,26,2025/7/2 15:43,,,3.097252,3.539253,3.159538,3.425778,3.145614,3.23981,4.672065,5.511218,7.524713,8.868582,-1.86753,-0.86787,-2.07196,-1.37053,-1.89744,-1.59674,-1.93405,-1.9107,-2.02321,-2.00056
mcll7my7at5u4pncux,1,4,6,3,3,6,40,0,2,2025/7/2 15:50,2,9,6,6,0,12,40,1,1,24,2025/7/2 15:44,,,1.278315,1.361914,1.187158,1.34702,1.725998,2.019477,6.07104,6.178379,10.40515,10.52083,3.101334,3.608311,3.062672,3.515633,3.147277,3.345473,4.601718,5.575642,7.408167,8.759545
mcll7my7at5u4pncux,1,12,7,3,3,7,70,0,5,2025/7/2 15:51,3,8,6,0,6,0,0,1,1,12,2025/7/2 15:45,,,0.722988,0.453409,2.105484,0.68206,4.071786,1.651717,10.05903,6.094584,14.72693,10.30401,4.026077,4.430076,4.119895,4.486232,3.9145,4.152729,5.844208,6.902294,9.230794,10.77505
mcll7my7at5u4pncux,1,6,7,6,0,13,60,0,4,2025/7/2 15:51,4,5,7,3,3,7,15,1,1,20,2025/7/2 15:47,,,0.651076,0.83031,0.670073,0.830643,1.103618,1.316476,4.800872,5.025488,8.471884,8.477522,1.163896,1.362824,1.204138,1.379773,1.694727,2.028435,6.074251,6.318284,10.44839,10.47382
mcll7my7at5u4pncux,1,10,6,6,0,12,50,0,1,2025/7/2 15:52,5,11,7,0,6,1,0,1,1,14,2025/7/2 15:48,,,4.146268,4.559649,4.077823,4.385087,4.090128,4.184961,5.815832,6.814763,9.329163,10.716,0.638974,0.86621,0.653701,0.841137,1.161923,1.380994,4.736681,4.970473,8.412851,8.628419
mcll7my7at5u4pncux,1,7,7,0,6,1,18,0,6,2025/7/2 15:52,6,2,6,3,3,6,10,1,1,18,2025/7/2 15:49,,,-1.97952,-0.99121,-1.94756,-1.47825,-2.03079,-1.66243,-2.05101,-1.89861,-1.91732,-1.95974,0.673439,0.441366,2.210334,0.683338,4.086638,1.601055,10.03872,6.183656,14.78379,10.4039
mcll7o7izxwcup5a2m,0,6,6,6,0,12,61,1,1,2025/7/2 15:41,1,4,7,0,6,1,-5,0,0,14,2025/7/2 15:47,,,3.071565,3.713877,3.171259,3.551553,3.163221,3.417017,4.60313,5.477307,7.423821,8.735777,3.099446,3.550973,3.142222,3.570023,3.093801,3.352675,4.602217,5.571937,7.519965,8.833293
mcll7o7izxwcup5a2m,0,5,7,3,3,7,30,1,5,2025/7/2 15:42,2,12,6,6,0,12,20,0,0,24,2025/7/2 15:49,,,4.136727,4.332534,4.017079,4.390485,4.099273,4.230357,5.811746,6.83886,9.288896,10.8648,-1.86741,-0.9324,-1.95883,-1.46845,-2.00341,-1.84299,-1.97303,-1.98636,-1.96946,-1.98794
mcll7o7izxwcup5a2m,0,10,7,0,6,1,11,1,6,2025/7/2 15:43,3,7,7,3,3,7,12,0,0,20,2025/7/2 15:50,,,1.197588,1.436385,1.236398,1.399779,1.745818,1.995107,6.037111,6.283431,10.47332,10.52685,1.189409,1.345418,1.220002,1.407995,1.721072,2.036361,6.048899,6.36061,10.40574,10.57366
mcll7o7izxwcup5a2m,0,2,7,6,0,13,64,1,4,2025/7/2 15:44,4,3,6,0,6,0,0,0,0,12,2025/7/2 15:51,,,0.659761,0.775141,0.667395,0.846103,1.141606,1.387947,4.798773,4.98406,8.490383,8.496374,-1.503,-1.48149,-1.53136,-1.43013,-1.63256,-1.66511,-1.88298,-1.90307,-1.9766,-2.03017
mcll7o7izxwcup5a2m,0,11,6,0,6,0,0,1,3,2025/7/2 15:45,5,8,7,6,0,13,30,0,0,26,2025/7/2 15:52,,,-1.89859,-1.09753,-1.98927,-1.53199,-2.0357,-1.6405,-2.05935,-1.9111,-1.92211,-1.7929,-2.08643,-1.37498,-1.94318,-1.72131,-2.20639,-2.03292,-2.06262,-1.91863,-2.11988,-2.02159
mcll7o7izxwcup5a2m,0,1,6,3,3,6,22,1,2,2025/7/2 15:45,6,9,6,3,3,6,22,0,0,18,2025/7/2 15:53,,,0.693363,0.344148,2.134063,0.631894,4.116779,1.672312,10.08314,6.32167,14.91845,10.54151,4.024214,4.473679,3.992468,4.32859,4.187576,4.179454,5.812267,6.71311,9.27819,10.80616
mcll7roqioitd7jxqt.p77,1,4,6,6,0,12,61,1,1,2025/7/2 15:41,1,12,6,0,6,0,0,0,1,12,2025/7/2 15:47,,,3.102576,3.515412,3.093195,3.398599,3.114274,3.412064,4.618141,5.520083,7.478326,8.776806,1.243609,1.33036,1.190457,1.374533,1.731615,2.036518,6.101723,6.302223,10.42512,10.40652
mcll7roqioitd7jxqt.p77,1,3,7,3,3,7,40,1,5,2025/7/2 15:42,2,10,6,6,0,12,60,0,1,24,2025/7/2 15:48,,,0.64465,0.837378,0.672469,0.854162,1.076989,1.393081,4.745992,5.0429,8.461313,8.461843,0.634159,0.853897,0.706083,0.872231,1.120269,1.412668,4.753339,4.945347,8.434674,8.459851
mcll7roqioitd7jxqt.p77,1,2,7,0,6,1,5,1,6,2025/7/2 15:43,3,1,7,6,0,13,65,0,1,26,2025/7/2 15:50,,,1.165465,1.369859,1.230125,1.358307,1.747786,2.051234,6.118513,6.348317,10.43038,10.45757,3.127201,3.628932,3.16738,3.600522,3.132737,3.354164,4.54235,5.523578,7.505907,8.809881
mcll7roqioitd7jxqt.p77,1,8,6,3,3,6,45,1,2,2025/7/2 15:44,4,6,7,3,3,7,80,0,1,20,2025/7/2 15:52,,,3.940332,4.516423,4.034441,4.372203,4.087067,4.136257,5.811802,6.902055,9.289964,10.87711,3.967487,4.440424,4.026617,4.401889,4.011416,4.167871,5.847953,6.862224,9.329436,10.78478
mcll7roqioitd7jxqt.p77,1,9,7,6,0,13,75,1,4,2025/7/2 15:44,5,11,6,3,3,6,25,0,1,18,2025/7/2 15:53,,,0.687575,0.478507,2.184725,0.753276,4.093975,1.665547,10.14886,6.205528,14.79952,10.42332,-1.78346,-0.96016,-1.93967,-1.5025,-1.99035,-1.58634,-1.94832,-1.9208,-1.87309,-2.16993
mcll7roqioitd7jxqt.p77,1,7,6,0,6,0,0,1,3,2025/7/2 15:45,6,5,7,0,6,1,5,0,1,14,2025/7/2 15:54,,,-1.94859,-0.95036,-1.91988,-1.37606,-2.07741,-1.57654,-1.91076,-1.82734,-1.81323,-1.77828,0.683485,0.368119,2.164359,0.596491,4.009129,1.665444,10.09165,6.263499,14.90777,10.43558
mcll7ssqm0fpuv40rq.eee,1,8,6,6,0,12,50,0,1,2025/7/2 15:47,1,9,6,6,0,12,60,1,1,24,2025/7/2 15:42,,,1.149907,1.393132,1.215605,1.41798,1.788855,2.035314,6.09094,6.345698,10.39785,10.41426,4.078941,4.511374,3.979688,4.342707,4.099464,4.242042,5.805659,6.922881,9.210987,10.7571
mcll7ssqm0fpuv40rq.eee,1,2,7,6,0,13,55,0,4,2025/7/2 15:48,2,1,6,0,6,0,0,1,1,12,2025/7/2 15:43,,,4.109899,4.43656,3.973832,4.33012,4.056481,4.20833,5.81787,6.956209,9.260194,10.72584,3.12004,3.572879,3.201569,3.551231,3.134027,3.357859,4.626414,5.539918,7.430136,8.805819
mcll7ssqm0fpuv40rq.eee,1,7,7,3,3,7,40,0,5,2025/7/2 15:49,3,10,7,3,3,7,20,1,1,20,2025/7/2 15:44,,,0.687147,0.358098,2.147258,0.650535,4.079336,1.601625,10.0708,6.175288,14.72929,10.32965,1.225876,1.311689,1.196305,1.386797,1.770222,2.08894,6.050271,6.204602,10.41118,10.46776
mcll7ssqm0fpuv40rq.eee,1,5,6,3,3,6,20,0,2,2025/7/2 15:49,4,12,6,3,3,6,0,1,1,18,2025/7/2 15:45,,,3.032944,3.611149,3.17179,3.451009,3.200273,3.379597,4.549937,5.528771,7.539108,8.783772,-1.99648,-1.10371,-1.95727,-1.37323,-1.92541,-1.54005,-1.84901,-1.94452,-1.89188,-1.83054
mcll7ssqm0fpuv40rq.eee,1,3,6,0,6,0,0,0,3,2025/7/2 15:49,5,11,7,0,6,1,0,1,1,14,2025/7/2 15:46,,,0.640896,0.813804,0.664691,0.871104,1.128911,1.388007,4.748628,4.960539,8.396411,8.372986,0.64955,0.820101,0.62818,0.88205,1.131939,1.35749,4.795789,5.060562,8.43237,8.615174
mcll7ssqm0fpuv40rq.eee,1,4,7,0,6,1,10,0,6,2025/7/2 15:50,6,6,7,6,0,13,40,1,1,26,2025/7/2 15:47,,,-2.00213,-0.94668,-2.13787,-1.42887,-1.99849,-1.64123,-2.03357,-1.86769,-2.05595,-2.21082,0.682879,0.422327,2.135184,0.681958,4.117837,1.691968,10.15083,6.27206,14.88972,10.33162
mcll7tv1j8mkkl5684,1,4,6,6,0,12,80,1,1,2025/7/2 15:42,1,8,7,3,3,7,51,0,1,20,2025/7/2 15:45,,,0.635957,0.808164,0.66732,0.813655,1.135809,1.377565,4.804684,4.901147,8.415516,8.519932,-2.09799,-1.36912,-2.06537,-1.53323,-2.15789,-1.69948,-2.17194,-2.15235,-2.13615,-2.12134
mcll7tv1j8mkkl5684,1,10,6,3,3,6,80,1,2,2025/7/2 15:42,2,2,6,3,3,6,40,0,1,18,2025/7/2 15:46,,,0.726972,0.405993,2.133909,0.699116,4.067584,1.580943,10.1152,6.215975,14.9338,10.39601,3.167988,3.531286,3.207795,3.616525,3.115557,3.394861,4.597834,5.50607,7.45266,8.604537
mcll7tv1j8mkkl5684,1,1,7,3,3,7,85,1,5,2025/7/2 15:43,3,9,6,6,0,12,56,0,1,24,2025/7/2 15:47,,,-1.92116,-1.13649,-2.01192,-1.40231,-1.99602,-1.51212,-1.96723,-1.93664,-2.08728,-2.02369,-1.98745,-0.99188,-1.91302,-1.41555,-1.93662,-1.67211,-1.93128,-1.67689,-1.78583,-2.03661
mcll7tv1j8mkkl5684,1,12,7,6,0,13,80,1,4,2025/7/2 15:43,4,6,7,6,0,13,40,0,1,26,2025/7/2 15:48,,,4.104202,4.460688,4.018137,4.287228,4.038069,4.082635,5.815855,6.802514,9.316162,10.84732,1.193857,1.398357,1.156716,1.397598,1.744404,1.998316,6.037814,6.312318,10.41772,10.47419
mcll7tv1j8mkkl5684,1,5,7,0,6,1,20,1,6,2025/7/2 15:43,5,7,6,0,6,0,0,0,1,12,2025/7/2 15:49,,,-1.5866,-1.67487,-1.57699,-1.76263,-1.59783,-1.76889,-1.79169,-2.03161,-1.92791,-1.91922,0.650126,0.82602,0.652807,0.864486,1.153782,1.395274,4.752768,4.908548,8.463362,8.467357
mcll7tv1j8mkkl5684,1,3,6,0,6,0,0,1,3,2025/7/2 15:43,6,11,7,0,6,1,31,0,1,14,2025/7/2 15:50,,,1.186621,1.373575,1.234349,1.432196,1.770075,2.044529,6.058243,6.358737,10.36917,10.57822,4.004889,4.543271,4.043039,4.284366,4.010926,4.223682,5.849318,6.870178,9.308924,10.81589
mcll7ucumfq161wvm0.sss,0,9,7,3,3,7,50,0,5,2025/7/2 15:51,1,5,7,6,0,13,60,1,0,26,2025/7/2 15:44,,,1.192806,1.447144,1.230785,1.402111,1.71844,2.052768,6.090806,6.389095,10.40533,10.46061,-2.00616,-1.03136,-1.98896,-1.37455,-2.01737,-1.52956,-1.99066,-1.92058,-2.05011,-1.99365
mcll7ucumfq161wvm0.sss,0,6,7,6,0,13,56,0,4,2025/7/2 15:52,2,4,6,6,0,12,45,1,0,24,2025/7/2 15:45,,,-1.96081,-0.92633,-1.94831,-1.55807,-1.91903,-1.52886,-1.88264,-1.90033,-1.96521,-2.05278,3.123532,3.576539,3.271913,3.553865,3.171013,3.410254,4.607129,5.488429,7.51724,8.775292
mcll7ucumfq161wvm0.sss,0,2,7,0,6,1,13,0,6,2025/7/2 15:53,3,1,7,3,3,7,50,1,0,20,2025/7/2 15:47,,,4.032248,4.360842,3.941536,4.270432,4.085383,4.192587,5.752708,6.820912,9.393695,10.74418,0.632504,0.767293,0.670791,0.86098,1.161466,1.423605,4.795449,4.941355,8.414721,8.494042
mcll7ucumfq161wvm0.sss,0,10,6,6,0,12,50,0,1,2025/7/2 15:53,4,8,6,0,6,0,0,1,0,12,2025/7/2 15:48,,,3.143615,3.574091,3.051625,3.59098,3.150552,3.308804,4.580995,5.519976,7.434203,8.823703,0.678293,0.440842,2.175542,0.645174,3.997342,1.67037,10.13166,6.25916,14.73711,10.47794
mcll7ucumfq161wvm0.sss,0,3,6,3,3,6,35,0,2,2025/7/2 15:54,5,7,6,3,3,6,35,1,0,18,2025/7/2 15:49,,,0.640692,0.355774,2.136526,0.708437,4.044727,1.592178,10.05536,6.237496,14.85109,10.30921,3.862921,4.354837,4.085485,4.310603,4.120274,4.164322,5.798235,6.862011,9.271742,10.73526
mcll7ucumfq161wvm0.sss,0,11,6,0,6,0,0,0,3,2025/7/2 15:54,6,12,7,0,6,1,10,1,0,14,2025/7/2 15:50,,,0.652392,0.832952,0.661385,0.815901,1.124915,1.36549,4.824563,5.029881,8.462218,8.554035,1.188002,1.398079,1.219958,1.443644,1.712988,2.007166,6.103556,6.388158,10.44207,10.4566
mcll7xcpe3xxlwp8ze.i,0,7,6,3,3,6,20,1,2,2025/7/2 15:42,1,5,7,0,6,1,0,0,0,14,2025/7/2 15:51,,,0.700973,0.408779,2.153158,0.6563,4.131094,1.628624,10.10238,6.186833,14.92977,10.431,1.157516,1.405138,1.216396,1.397911,1.730296,2.010577,6.066002,6.366369,10.44934,10.49513
mcll7xcpe3xxlwp8ze.i,0,6,7,0,6,1,80,1,6,2025/7/2 15:43,2,11,6,6,0,12,20,0,0,24,2025/7/2 15:53,,,0.63512,0.785461,0.654253,0.88169,1.102639,1.42966,4.74614,4.909697,8.424537,8.464712,3.177751,3.70168,3.265418,3.516925,3.155943,3.380114,4.5777,5.459415,7.497051,8.806825
mcll7xcpe3xxlwp8ze.i,0,8,6,0,6,0,0,1,3,2025/7/2 15:44,3,9,6,0,6,0,0,0,0,12,2025/7/2 15:55,,,1.153461,1.394522,1.240512,1.41246,1.699757,2.049314,6.064671,6.264012,10.39301,10.3129,4.193008,4.538308,4.145771,4.400141,4.035214,4.262776,5.780105,6.737875,9.282526,10.81161
mcll7xcpe3xxlwp8ze.i,0,12,7,6,0,13,50,1,4,2025/7/2 15:46,4,10,7,3,3,7,30,0,0,20,2025/7/2 15:56,,,4.138029,4.214631,4.067991,4.421109,4.085794,4.217227,5.875896,6.947084,9.308768,10.84943,-1.89577,-0.98352,-1.86505,-1.52722,-1.86317,-1.55125,-1.87866,-2.11484,-1.84234,-1.85997
mcll7xcpe3xxlwp8ze.i,0,1,6,6,0,12,-50,1,1,2025/7/2 15:46,5,4,6,3,3,6,25,0,0,18,2025/7/2 15:58,,,3.18605,3.553956,3.189005,3.605876,3.175829,3.396933,4.595608,5.489218,7.46131,8.689944,0.668354,0.828951,0.695826,0.828969,1.094824,1.413069,4.803771,4.870667,8.46847,8.361468
mcll7xcpe3xxlwp8ze.i,0,3,7,3,3,7,50,1,5,2025/7/2 15:48,6,2,7,6,0,13,25,0,0,26,2025/7/2 16:00,,,-2.01334,-0.90463,-1.92501,-1.38085,-1.96066,-1.64553,-1.95983,-2.15879,-2.06299,-2.13812,0.690924,0.446407,2.148462,0.702172,4.095483,1.65413,10.04959,6.12514,14.91284,10.4117
