user_id,Cond,ex1_cover_story,ex1_a,ex1_b,ex1_c,ex1_d,ex1_estimate,ex1_is_first,ex1_sample_number,ex1_timestamp,order,ex2_cover_story,ex2_a,ex2_b,ex2_c,ex2_d,ex2_estimate,ex2_is_first,ex2_is_symmetric,ex2_sample_number,ex2_timestamp,imc_pass,crt_correct_cnt,CS_1.0,UCS_1.0,CS_0.7,UCS_0.7,CS_0.5,UCS_0.5,CS_0.2,UCS_0.2,CS_0.1,UCS_0.1,2_CS_1.0,2_UCS_1.0,2_CS_0.7,2_UCS_0.7,2_CS_0.5,2_UCS_0.5,2_CS_0.2,2_UCS_0.2,2_CS_0.1,2_UCS_0.1
mclly3rvc8smsr6a1a.lll,0,1,6,0,6,0,0,0,3,2025-07-02 16:13:00,5,6,7,0,6,1,100,1,0,14,2025-07-02 16:09:00,0.0,,0.322118,-0.04455,1.734364,0.309413,3.394549,1.013775,8.39944,4.911444,12.48397,8.521082,1.146093,1.409599,1.183602,1.38488,1.75594,1.960884,6.058282,6.300471,10.43965,10.62594
mclly3rvc8smsr6a1a.lll,0,8,7,0,6,1,15,0,6,2025-07-02 16:13:00,6,3,7,3,3,7,75,1,0,20,2025-07-02 16:10:00,0.0,,0.702885,0.349658,2.122216,0.659539,4.104994,1.645187,10.04949,6.203196,14.84385,10.51305,0.625698,0.844055,0.682791,0.869098,1.10966,1.404484,4.778776,4.91735,8.422315,8.421492
mclm3nkm6iaxoft5xt.ass,0,5,7,3,3,7,34,1,5,2025-07-02 16:05:00,1,7,7,6,0,13,48,0,0,26,2025-07-02 16:09:00,0.0,,0.655925,0.817113,0.736593,0.835482,1.124158,1.340274,4.770161,4.978822,8.463527,8.52601,4.025229,4.426091,4.052753,4.45405,4.053076,4.090078,5.896768,6.873114,9.331288,10.67779
mclm3nkm6iaxoft5xt.ass,0,11,6,6,0,12,32,1,1,2025-07-02 16:06:00,2,3,7,3,3,7,-65,0,0,20,2025-07-02 16:10:00,0.0,,4.011134,4.415733,4.177445,4.214386,4.072384,4.277065,5.827392,6.880273,9.322382,10.85607,0.690473,0.435385,2.161089,0.709506,4.09357,1.678103,10.14902,6.141553,14.85948,10.492
mclm3nkm6iaxoft5xt.ass,0,9,7,6,0,13,67,1,4,2025-07-02 16:06:00,3,12,6,3,3,6,-7,0,0,18,2025-07-02 16:11:00,0.0,,0.688157,0.414633,2.196368,0.700381,4.049959,1.68387,10.10527,6.116607,14.88983,10.45543,1.188837,1.414968,1.257884,1.365816,1.719545,1.94219,6.107734,6.31862,10.40729,10.52169
mclm3nkm6iaxoft5xt.ass,0,6,6,3,3,6,52,1,2,2025-07-02 16:07:00,4,2,6,6,0,12,18,0,0,24,2025-07-02 16:12:00,0.0,,1.239641,1.353242,1.234571,1.430513,1.745571,2.045555,6.08679,6.226969,10.46191,10.43857,0.627167,0.813265,0.691756,0.852512,1.158542,1.405864,4.73845,5.000671,8.416443,8.543956
mclm3nkm6iaxoft5xt.ass,0,8,7,0,6,1,93,1,6,2025-07-02 16:07:00,5,4,6,0,6,0,86,0,0,12,2025-07-02 16:13:00,0.0,,3.161078,3.780611,3.188176,3.496389,3.15375,3.326873,4.580209,5.599882,7.520767,8.665442,-2.07764,-1.07712,-1.84974,-1.50427,-1.91226,-1.89724,-1.98181,-1.81468,-2.10735,-1.75556
mclm3nkm6iaxoft5xt.ass,0,10,6,0,6,0,-3,1,3,2025-07-02 16:07:00,6,1,7,0,6,1,86,0,0,14,2025-07-02 16:14:00,0.0,,-2.01614,-0.98711,-1.95577,-1.58192,-1.88581,-1.81503,-2.04485,-1.89084,-1.97783,-1.70208,3.077976,3.67025,3.163688,3.531911,3.182406,3.39414,4.535859,5.537503,7.479846,8.823285
mclmeekysi90pq3ygt.3ll,1,12,7,0,6,1,12,1,6,2025-07-02 16:13:00,1,2,7,3,3,7,12,0,1,20,2025-07-02 16:16:00,0.0,,0.668138,0.822658,0.667839,0.83796,1.153709,1.343514,4.707855,4.9225,8.463608,8.508292,0.66361,0.816753,0.659776,0.854042,1.154756,1.395859,4.814954,5.00145,8.432469,8.588958
mclmeekysi90pq3ygt.3ll,1,1,7,3,3,7,58,1,5,2025-07-02 16:13:00,2,4,7,0,6,1,10,0,1,14,2025-07-02 16:16:00,0.0,,1.155628,1.34284,1.196867,1.389687,1.721238,1.982923,6.139801,6.34245,10.47504,10.59499,-1.85862,-1.08962,-1.75539,-1.56035,-1.88481,-1.70621,-2.02867,-1.59335,-1.81732,-2.01393
mclmeekysi90pq3ygt.3ll,1,6,6,6,0,12,48,1,1,2025-07-02 16:14:00,3,11,7,6,0,13,52,0,1,26,2025-07-02 16:17:00,0.0,,-2.00274,-0.90899,-1.96691,-1.36817,-1.8557,-1.66449,-2.10568,-1.95032,-1.91549,-1.97305,0.708957,0.451602,2.120404,0.736272,4.170977,1.684606,10.03643,6.322346,14.77393,10.44714
mclmeekysi90pq3ygt.3ll,1,7,7,6,0,13,68,1,4,2025-07-02 16:14:00,4,5,6,6,0,12,61,0,1,24,2025-07-02 16:19:00,0.0,,0.679157,0.409369,2.118107,0.756592,4.134425,1.659657,10.12995,6.125889,14.87229,10.46035,4.259675,4.405887,4.017796,4.341554,4.136204,4.110004,5.835374,6.933779,9.250502,10.77237
mclmeekysi90pq3ygt.3ll,1,9,6,0,6,0,0,1,3,2025-07-02 16:14:00,5,3,6,3,3,6,5,0,1,18,2025-07-02 16:19:00,0.0,,4.013592,4.641434,4.040205,4.386866,4.00296,4.184656,5.843679,6.980614,9.263973,10.7968,3.040543,3.503749,3.20939,3.532292,3.189048,3.363577,4.573848,5.559364,7.430916,8.82498
mclmeekysi90pq3ygt.3ll,1,10,6,3,3,6,41,1,2,2025-07-02 16:14:00,6,8,6,0,6,0,0,0,1,12,2025-07-02 16:20:00,0.0,,3.095192,3.592587,3.265598,3.499814,3.180859,3.419735,4.707062,5.479121,7.468009,8.846009,1.146424,1.436946,1.229487,1.403255,1.71858,1.964398,6.088611,6.339305,10.39999,10.34511
mclmelnxdtg1tym371.i,0,3,6,3,3,6,49,0,2,2025-07-02 16:20:00,1,1,7,6,0,13,24,1,0,26,2025-07-02 16:15:00,1.0,,4.061659,4.532041,3.962077,4.35602,4.043426,4.147377,5.894745,6.811715,9.310198,10.6746,4.077784,4.543152,4.08705,4.322876,3.919926,4.201387,5.892391,6.939197,9.309703,10.71079
mclmelnxdtg1tym371.i,0,9,7,6,0,13,48,0,4,2025-07-02 16:20:00,2,6,7,0,6,1,57,1,0,14,2025-07-02 16:16:00,1.0,,-1.81597,-1.04897,-1.95984,-1.45793,-1.96177,-1.65054,-1.97493,-1.70096,-1.77719,-2.00962,0.627868,0.800185,0.701249,0.850381,1.133045,1.362485,4.769742,4.982483,8.410834,8.509238
mclmelnxdtg1tym371.i,0,4,7,0,6,1,10,0,6,2025-07-02 16:20:00,3,12,7,3,3,7,35,1,0,20,2025-07-02 16:17:00,1.0,,3.087763,3.699953,3.179192,3.454053,3.2037,3.366986,4.610414,5.510875,7.481348,8.733083,1.153795,1.337241,1.188707,1.393608,1.725055,1.965018,6.091987,6.348742,10.36821,10.50589
mclmelnxdtg1tym371.i,0,7,7,3,3,7,44,0,5,2025-07-02 16:20:00,4,5,6,3,3,6,42,1,0,18,2025-07-02 16:18:00,1.0,,0.634035,0.855219,0.678495,0.8664,1.162794,1.345325,4.796973,4.871719,8.392623,8.464034,-1.94807,-0.81791,-2.00779,-1.36703,-1.96809,-1.58678,-2.11127,-1.94989,-2.04693,-1.87156
mclmelnxdtg1tym371.i,0,2,6,6,0,12,77,0,1,2025-07-02 16:20:00,5,8,6,0,6,0,-6,1,0,12,2025-07-02 16:18:00,1.0,,0.700592,0.523884,2.164009,0.719992,4.086176,1.542978,10.05816,6.183827,14.88846,10.49484,0.702375,0.420807,2.160803,0.712751,4.034418,1.626167,10.01735,6.213569,14.83681,10.36623
mclmelnxdtg1tym371.i,0,10,6,0,6,0,0,0,3,2025-07-02 16:21:00,6,11,6,6,0,12,4,1,0,24,2025-07-02 16:19:00,1.0,,1.213981,1.346999,1.191853,1.407541,1.721159,2.042231,6.044172,6.225936,10.41119,10.58279,3.140694,3.636995,3.169049,3.436072,3.124251,3.336385,4.623338,5.585569,7.441753,8.834018
mclmk3kjluzqjrq0aa.wee,1,12,6,3,3,6,57,1,2,2025-07-02 16:19:00,1,5,6,3,3,6,30,0,1,18,2025-07-02 16:22:00,0.0,,0.318714,-0.09355,1.700383,0.224124,3.435831,1.025244,8.547067,4.786886,12.60387,8.496473,0.624046,0.821645,0.685434,0.803489,1.103482,1.383674,4.765488,4.944616,8.425244,8.633852
mclmk3kjluzqjrq0aa.wee,1,3,7,3,3,7,85,1,5,2025-07-02 16:19:00,2,4,6,0,6,0,0,0,1,12,2025-07-02 16:23:00,0.0,,3.158713,3.548084,3.076604,3.552549,3.162117,3.291609,4.595357,5.552299,7.473574,8.869489,3.143957,3.713414,3.103518,3.43469,3.16891,3.430197,4.579295,5.58656,7.512876,8.74635
mclmk3kjluzqjrq0aa.wee,1,9,6,0,6,0,0,1,3,2025-07-02 16:20:00,3,11,7,0,6,1,25,0,1,14,2025-07-02 16:24:00,0.0,,0.689921,0.414817,2.12139,0.715955,4.157853,1.660298,10.1369,6.129322,14.87785,10.34615,0.684301,0.44143,2.148734,0.653853,4.097508,1.612788,10.11483,6.180586,14.84947,10.41067
mclmk3kjluzqjrq0aa.wee,1,8,7,0,6,1,61,1,6,2025-07-02 16:20:00,4,2,7,6,0,13,96,0,1,26,2025-07-02 16:26:00,0.0,,4.132647,4.128935,4.058356,4.474701,4.061147,4.188266,5.792764,7.002232,9.297671,10.82724,0.301241,-0.04297,1.779219,0.29895,3.315347,1.023794,8.585682,4.801826,12.54795,8.550209
mclmk3kjluzqjrq0aa.wee,1,10,7,6,0,13,84,1,4,2025-07-02 16:21:00,5,1,6,6,0,12,80,0,1,24,2025-07-02 16:27:00,0.0,,0.597173,0.827532,0.648794,0.849069,1.139724,1.402947,4.807486,4.925988,8.508954,8.424404,3.988957,4.401992,4.117766,4.320529,3.975466,4.088222,5.878071,6.885917,9.282213,10.7814
mclmk3kjluzqjrq0aa.wee,1,7,6,6,0,12,74,1,1,2025-07-02 16:21:00,6,6,7,3,3,7,40,0,1,20,2025-07-02 16:28:00,0.0,,1.181583,1.390542,1.203918,1.380224,1.745501,2.030553,6.042553,6.312622,10.40198,10.58796,1.130681,1.360199,1.203374,1.369452,1.734441,1.994365,6.150396,6.390665,10.42246,10.42862
mcln966w5ayflxl00s,0,8,6,6,0,12,36,0,1,2025-07-02 16:43:00,1,5,7,6,0,13,43,1,0,26,2025-07-02 16:38:00,0.0,,3.947838,4.358557,4.087263,4.392656,4.00178,4.260813,5.799361,6.987413,9.259086,10.77314,4.097621,4.530059,4.044352,4.299679,4.110011,4.145766,5.755387,6.875081,9.255651,10.79011
mcln966w5ayflxl00s,0,4,7,3,3,7,33,0,5,2025-07-02 16:43:00,2,1,6,0,6,0,34,1,0,12,2025-07-02 16:39:00,0.0,,0.701958,0.361913,2.141411,0.68317,4.064471,1.641679,10.05837,6.039522,14.83563,10.47652,0.653947,0.843995,0.625134,0.836434,1.13806,1.373029,4.771416,4.947929,8.399529,8.486774
mcln966w5ayflxl00s,0,3,7,6,0,13,12,0,4,2025-07-02 16:43:00,3,10,6,6,0,12,35,1,0,24,2025-07-02 16:40:00,0.0,,0.633933,0.8371,0.65589,0.866549,1.150047,1.343338,4.815007,5.040105,8.464857,8.497066,3.014804,3.630668,3.103476,3.564298,3.057304,3.357401,4.625908,5.587512,7.43525,8.766246
mcln966w5ayflxl00s,0,9,7,0,6,1,9,0,6,2025-07-02 16:43:00,4,7,7,0,6,1,46,1,0,14,2025-07-02 16:40:00,0.0,,-1.90916,-1.00669,-1.91162,-1.406,-1.98211,-1.8071,-1.96344,-1.85854,-2.00868,-1.68701,-2.03869,-0.98827,-1.91448,-1.55292,-1.97828,-1.54877,-2.05788,-2.02782,-1.81049,-2.02625
mcln966w5ayflxl00s,0,11,6,3,3,6,31,0,2,2025-07-02 16:43:00,5,12,6,3,3,6,-31,1,0,18,2025-07-02 16:42:00,0.0,,3.122822,3.781104,3.09551,3.527439,3.061421,3.336626,4.60493,5.602648,7.449578,8.765673,0.702189,0.444212,2.169304,0.691875,4.109329,1.591758,10.14708,6.260699,14.8673,10.51898
mcln966w5ayflxl00s,0,2,6,0,6,0,30,0,3,2025-07-02 16:43:00,6,6,7,3,3,7,28,1,0,20,2025-07-02 16:42:00,0.0,,1.195001,1.421145,1.213691,1.40759,1.739488,1.972139,6.049434,6.308066,10.43101,10.44145,1.20223,1.404459,1.226766,1.413343,1.750094,2.034097,6.033902,6.370076,10.41455,10.52057
mcln99wklpura6l77k.eee,0,8,7,6,0,13,70,1,4,2025-07-02 16:43:00,1,12,7,6,0,13,40,0,0,26,2025-07-02 16:47:00,0.0,,3.131926,3.524422,3.257668,3.631082,3.079841,3.299217,4.601476,5.522757,7.477516,8.81366,0.62221,0.799708,0.651233,0.847079,1.135107,1.357513,4.801229,4.873101,8.401588,8.503101
mcln99wklpura6l77k.eee,0,10,6,0,6,0,0,1,3,2025-07-02 16:43:00,2,9,6,3,3,6,20,0,0,18,2025-07-02 16:48:00,0.0,,-1.9595,-1.00975,-1.98789,-1.51709,-2.05159,-1.718,-1.969,-2.09262,-1.90903,-1.98289,3.228429,3.71585,3.134306,3.556859,3.193924,3.335138,4.604017,5.543766,7.536993,8.645729
mcln99wklpura6l77k.eee,0,7,6,6,0,12,50,1,1,2025-07-02 16:44:00,3,5,7,3,3,7,30,0,0,20,2025-07-02 16:49:00,0.0,,0.685343,0.408154,2.076889,0.670605,4.164661,1.663343,10.01905,6.191428,14.70456,10.55364,0.704131,0.383363,2.134311,0.712953,3.977747,1.54293,9.939187,6.126387,14.79097,10.32875
mcln99wklpura6l77k.eee,0,1,6,3,3,6,40,1,2,2025-07-02 16:44:00,4,11,6,0,6,0,0,0,0,12,2025-07-02 16:50:00,0.0,,4.101327,4.259571,4.133231,4.333103,3.971097,4.089417,5.861378,6.858195,9.254336,10.73427,1.181964,1.443201,1.191571,1.414564,1.783793,2.062608,6.124401,6.217377,10.41729,10.52113
mcln99wklpura6l77k.eee,0,2,7,0,6,1,15,1,6,2025-07-02 16:45:00,5,6,7,0,6,1,5,0,0,14,2025-07-02 16:51:00,0.0,,1.224552,1.282235,1.187309,1.445182,1.769485,1.994045,6.118281,6.369275,10.39454,10.43851,-1.88266,-0.95225,-1.88198,-1.48716,-1.9583,-1.67537,-1.90307,-1.84006,-2.02772,-1.83046
mcln99wklpura6l77k.eee,0,3,7,3,3,7,70,1,5,2025-07-02 16:45:00,6,4,6,6,0,12,70,0,0,24,2025-07-02 16:52:00,0.0,,0.652425,0.812649,0.669124,0.845103,1.151181,1.35022,4.745386,5.039303,8.432706,8.498889,4.003374,4.550342,4.051843,4.461731,4.053832,4.094399,5.8599,6.857716,9.227511,10.76689
mclnall7dzdygzumoi.3ll,1,4,6,0,6,0,36,1,3,2025-07-02 16:39:00,1,8,6,0,6,0,0,0,1,12,2025-07-02 16:41:00,0.0,,0.700013,0.494007,2.140755,0.645608,4.117561,1.657165,10.14946,6.274175,14.72267,10.37657,-1.99625,-0.95291,-2.03086,-1.50867,-1.94446,-1.61038,-2.09633,-1.55852,-1.90442,-1.65284
mclnall7dzdygzumoi.3ll,1,5,7,0,6,1,64,1,6,2025-07-02 16:39:00,2,12,7,3,3,7,37,0,1,20,2025-07-02 16:42:00,0.0,,3.053555,3.462246,3.057094,3.616092,3.178877,3.229022,4.605212,5.472039,7.482058,8.808248,3.137827,3.636863,3.187498,3.68252,3.219343,3.444763,4.566486,5.530849,7.412064,8.796152
mclnall7dzdygzumoi.3ll,1,10,7,3,3,7,83,1,5,2025-07-02 16:40:00,3,9,7,6,0,13,59,0,1,26,2025-07-02 16:43:00,0.0,,-1.98885,-0.85348,-1.9818,-1.52311,-2.02339,-1.59315,-1.92862,-1.83132,-2.06999,-2.23444,0.667408,0.810583,0.667461,0.879807,1.134913,1.3738,4.775592,4.997659,8.428716,8.551568
mclnall7dzdygzumoi.3ll,1,3,6,6,0,12,100,1,1,2025-07-02 16:40:00,4,11,7,0,6,1,94,0,1,14,2025-07-02 16:44:00,0.0,,4.096847,4.49043,4.028077,4.352898,3.998707,4.256491,5.863578,6.980147,9.302611,10.8118,0.693768,0.4591,2.105531,0.711196,4.093179,1.670626,10.01325,6.278656,14.73513,10.37976
mclnall7dzdygzumoi.3ll,1,6,6,3,3,6,51,1,2,2025-07-02 16:40:00,5,2,6,6,0,12,28,0,1,24,2025-07-02 16:45:00,0.0,,0.633653,0.84722,0.685167,0.838344,1.107546,1.37815,4.74551,4.92497,8.383832,8.494112,4.069308,4.443762,4.049506,4.271157,3.98426,4.251778,5.887331,6.959222,9.293292,10.66871
mclnall7dzdygzumoi.3ll,1,1,7,6,0,13,100,1,4,2025-07-02 16:40:00,6,7,6,3,3,6,58,0,1,18,2025-07-02 16:46:00,0.0,,1.186206,1.348913,1.221551,1.430099,1.722767,1.941599,6.086679,6.337862,10.39343,10.36943,1.168888,1.368655,1.19254,1.393136,1.706843,1.979805,6.12069,6.285165,10.32081,10.56124
mclnavqq35eybp1xvz,1,5,6,3,3,6,80,1,2,2025-07-02 16:39:00,1,12,7,3,3,7,70,0,1,20,2025-07-02 16:44:00,0.0,,4.102218,4.511351,4.008905,4.396063,4.102971,4.2334,5.813445,6.939698,9.320193,10.78841,0.681296,0.530967,2.154661,0.724952,4.147594,1.582131,10.05316,6.247335,14.80086,10.37888
mclnavqq35eybp1xvz,1,2,7,3,3,7,90,1,5,2025-07-02 16:40:00,2,4,6,6,0,12,85,0,1,24,2025-07-02 16:45:00,0.0,,3.208782,3.771806,3.229858,3.592085,3.208595,3.354678,4.64238,5.46005,7.469724,8.816268,-1.97513,-0.93799,-1.96993,-1.34974,-1.87861,-1.75263,-1.97643,-1.57881,-2.09122,-1.80828
mclnavqq35eybp1xvz,1,9,7,0,6,1,15,1,6,2025-07-02 16:40:00,3,11,6,3,3,6,65,0,1,18,2025-07-02 16:46:00,0.0,,-1.92044,-0.88099,-2.18592,-1.39043,-1.89597,-1.68627,-2.13349,-1.87112,-1.86861,-1.9047,1.213773,1.373623,1.241605,1.392926,1.781429,2.00518,6.068825,6.311576,10.41225,10.44614
mclnavqq35eybp1xvz,1,1,6,6,0,12,50,1,1,2025-07-02 16:41:00,4,10,7,6,0,13,90,0,1,26,2025-07-02 16:48:00,0.0,,0.635868,0.784653,0.66626,0.870765,1.160808,1.359771,4.695318,5.013408,8.398431,8.401852,4.130357,4.387904,4.031601,4.443543,3.988689,4.10789,5.848644,6.993318,9.313938,10.84281
mclnavqq35eybp1xvz,1,8,7,6,0,13,80,1,4,2025-07-02 16:41:00,5,7,6,0,6,0,0,0,1,12,2025-07-02 16:48:00,0.0,,1.163038,1.366304,1.191703,1.359856,1.688824,1.99054,6.164569,6.353973,10.41429,10.52932,0.669149,0.790642,0.618957,0.894991,1.19183,1.338264,4.806814,4.904061,8.466355,8.588368
mclnavqq35eybp1xvz,1,3,6,0,6,0,0,1,3,2025-07-02 16:41:00,6,6,7,0,6,1,10,0,1,14,2025-07-02 16:49:00,0.0,,0.687568,0.299495,2.159032,0.698183,4.050854,1.57848,10.06225,6.152879,14.85368,10.37335,3.044196,3.689707,3.090393,3.517933,3.107964,3.384651,4.628091,5.548312,7.446366,8.746123
mclnb9es89bcb1enfz,1,12,6,0,6,0,0,0,3,2025-07-02 16:45:00,1,8,6,6,0,12,60,1,1,24,2025-07-02 16:40:00,0.0,,1.209664,1.359298,1.205947,1.418992,1.750663,2.010595,6.121707,6.329312,10.37074,10.53298,0.654943,0.810451,0.650461,0.818403,1.104391,1.348941,4.833808,5.032765,8.433327,8.452176
mclnb9es89bcb1enfz,1,7,7,6,0,13,52,0,4,2025-07-02 16:45:00,2,2,6,3,3,6,80,1,1,18,2025-07-02 16:41:00,0.0,,0.307282,0.056412,1.771161,0.219496,3.421734,1.018528,8.518045,4.893036,12.60432,8.461976,3.163025,3.584565,3.238884,3.462209,3.176434,3.4684,4.562886,5.621555,7.534745,8.759192
mclnb9es89bcb1enfz,1,3,7,3,3,7,45,0,5,2025-07-02 16:46:00,3,9,7,0,6,1,0,1,1,14,2025-07-02 16:42:00,0.0,,3.22845,3.605307,3.235038,3.540671,3.138068,3.308052,4.548449,5.456295,7.51074,8.720106,1.212145,1.454604,1.234255,1.38079,1.78546,2.022741,6.086762,6.379981,10.39324,10.51793
mclnb9es89bcb1enfz,1,4,6,6,0,12,50,0,1,2025-07-02 16:46:00,4,11,7,6,0,13,35,1,1,26,2025-07-02 16:43:00,0.0,,0.699992,0.423644,2.145274,0.655731,4.019369,1.645178,10.08058,6.167026,14.81201,10.41554,0.681686,0.415752,2.178687,0.732031,4.005453,1.636787,10.13329,6.125346,14.83333,10.61248
mclnb9es89bcb1enfz,1,5,7,0,6,1,100,0,6,2025-07-02 16:46:00,5,10,6,0,6,0,0,1,1,12,2025-07-02 16:44:00,0.0,,4.079508,4.237543,4.136854,4.422349,4.033689,4.217623,5.774754,6.994093,9.232618,10.7766,0.30734,0.155122,1.746297,0.281387,3.394473,1.063251,8.554705,4.883149,12.58559,8.354781
mclnb9es89bcb1enfz,1,6,6,3,3,6,68,0,2,2025-07-02 16:46:00,6,1,7,3,3,7,35,1,1,20,2025-07-02 16:45:00,0.0,,0.647517,0.820909,0.657205,0.821337,1.120571,1.357267,4.768202,5.083797,8.452922,8.508425,4.147774,4.488691,4.026522,4.382002,4.053779,4.152863,5.921607,6.863238,9.345666,10.78676
mclnbah2fjesbxq42c.777,0,1,7,0,6,1,92,1,6,2025-07-02 16:42:00,1,2,7,0,6,1,45,0,0,14,2025-07-02 16:49:00,0.0,,0.691763,0.476891,2.130355,0.661955,4.151284,1.614865,10.15701,6.058416,14.91278,10.54,3.898012,4.59086,4.027273,4.317535,3.97812,4.188723,5.82654,6.915258,9.344478,10.69457
mclnbah2fjesbxq42c.777,0,9,7,6,0,13,26,1,4,2025-07-02 16:43:00,2,12,6,6,0,12,70,0,0,24,2025-07-02 16:51:00,0.0,,0.648451,0.815338,0.671643,0.865892,1.165009,1.351498,4.768956,4.949296,8.406961,8.366362,-2.18302,-1.50423,-1.96219,-1.6582,-1.98986,-1.74223,-2.03121,-1.92948,-2.03404,-1.89341
mclnbah2fjesbxq42c.777,0,5,6,3,3,6,50,1,2,2025-07-02 16:44:00,3,4,6,3,3,6,30,0,0,18,2025-07-02 16:53:00,0.0,,1.196754,1.409093,1.173365,1.370051,1.688568,1.99164,6.003276,6.328669,10.4059,10.54356,3.081369,3.75777,3.148539,3.634222,3.2018,3.292781,4.605094,5.565525,7.472808,8.711696
mclnbah2fjesbxq42c.777,0,10,6,6,0,12,25,1,1,2025-07-02 16:45:00,4,11,6,0,6,0,50,0,0,12,2025-07-02 16:53:00,0.0,,4.085261,4.4306,4.030447,4.283019,4.035804,4.271503,5.77138,6.850126,9.27209,10.74587,0.651097,0.774133,0.655763,0.838561,1.114843,1.37525,4.758785,4.910581,8.457117,8.631049
mclnbah2fjesbxq42c.777,0,3,7,3,3,7,50,1,5,2025-07-02 16:46:00,5,7,7,3,3,7,35,0,0,20,2025-07-02 16:55:00,0.0,,3.05729,3.436235,3.257745,3.461628,3.063361,3.308869,4.538105,5.543151,7.455557,8.705829,1.1788,1.315083,1.214275,1.403762,1.780846,1.958683,6.037015,6.470519,10.37155,10.44395
mclnbah2fjesbxq42c.777,0,8,6,0,6,0,100,1,3,2025-07-02 16:47:00,6,6,7,6,0,13,26,0,0,26,2025-07-02 16:56:00,0.0,,-1.97897,-1.05356,-1.98186,-1.37946,-2.02148,-1.7069,-2.17216,-1.85876,-2.04735,-2.23158,-1.98606,-1.05612,-2.00052,-1.37838,-1.971,-1.75339,-1.99334,-1.88529,-1.92877,-2.13719
mclnbjdzlo0264kv8y.3ll,1,12,7,6,0,13,46,0,4,2025-07-02 16:45:00,1,1,7,6,0,13,98,1,1,26,2025-07-02 16:41:00,1.0,,4.017834,4.456849,4.038365,4.334614,4.045874,4.136087,5.819898,6.87133,9.308227,10.71008,3.941868,4.425382,4.008892,4.381732,4.070626,4.208737,5.819819,6.94594,9.327722,10.8624
mclnbjdzlo0264kv8y.3ll,1,9,7,0,6,1,9,0,6,2025-07-02 16:46:00,2,7,7,3,3,7,72,1,1,20,2025-07-02 16:41:00,1.0,,0.653575,0.808248,0.674773,0.895886,1.133708,1.386637,4.774757,4.915871,8.43312,8.430629,-1.87199,-0.95426,-1.94539,-1.47302,-2.07917,-1.64971,-1.97125,-1.76865,-1.91966,-1.91065
mclnbjdzlo0264kv8y.3ll,1,4,6,6,0,12,48,0,1,2025-07-02 16:46:00,3,10,6,6,0,12,70,1,1,24,2025-07-02 16:42:00,1.0,,0.682435,0.389645,2.104607,0.720117,4.179199,1.624194,10.06608,6.25231,14.87826,10.41202,0.6419,0.815748,0.681955,0.846747,1.133994,1.38812,4.766231,4.946005,8.442598,8.480015
mclnbjdzlo0264kv8y.3ll,1,8,6,0,6,0,0,0,3,2025-07-02 16:46:00,4,11,6,0,6,0,0,1,1,12,2025-07-02 16:43:00,1.0,,3.058605,3.537919,3.17131,3.49578,3.140087,3.37298,4.64597,5.549509,7.438571,8.748799,3.112566,3.504453,3.177061,3.440271,3.126632,3.389386,4.602752,5.479068,7.49593,8.720911
mclnbjdzlo0264kv8y.3ll,1,5,6,3,3,6,31,0,2,2025-07-02 16:46:00,5,2,6,3,3,6,59,1,1,18,2025-07-02 16:44:00,1.0,,1.165071,1.369343,1.226092,1.418626,1.763504,2.022784,6.076611,6.283783,10.40108,10.55175,1.236466,1.408698,1.175785,1.395675,1.690402,1.982719,6.115984,6.29432,10.42076,10.56485
mclnbjdzlo0264kv8y.3ll,1,3,7,3,3,7,37,0,5,2025-07-02 16:46:00,6,6,7,0,6,1,12,1,1,14,2025-07-02 16:45:00,1.0,,-1.90125,-0.98507,-1.89172,-1.38886,-1.93735,-1.72821,-1.94319,-2.10383,-1.8879,-1.72768,0.69906,0.46167,2.143018,0.712422,4.088002,1.556427,10.11417,6.116587,14.86789,10.32868
mclnbjss06tjhry4a3.i,0,10,7,6,0,13,54,0,4,2025-07-02 17:19:00,1,9,6,3,3,6,67,1,0,18,2025-07-02 16:48:00,0.0,,3.156289,3.466806,3.213467,3.484589,3.148476,3.358543,4.565827,5.586883,7.482236,8.782889,1.160262,1.307379,1.165536,1.393334,1.767811,1.998023,6.086119,6.266895,10.42183,10.47912
mclnbjss06tjhry4a3.i,0,12,6,0,6,0,0,0,3,2025-07-02 17:19:00,2,8,6,0,6,0,50,1,0,12,2025-07-02 16:53:00,0.0,,3.910447,4.167854,4.081438,4.371269,3.93332,4.187709,5.793816,6.826547,9.349168,10.8254,0.679458,0.814429,0.640269,0.886236,1.142923,1.337978,4.78563,4.955517,8.413372,8.480819
mclnbjss06tjhry4a3.i,0,1,7,3,3,7,55,0,5,2025-07-02 17:20:00,3,11,7,6,0,13,51,1,0,26,2025-07-02 17:01:00,0.0,,-2.10059,-1.02845,-1.91573,-1.45941,-1.87901,-1.61858,-1.89737,-1.66101,-1.77339,-2.03635,0.681806,0.377384,2.15514,0.647907,4.106142,1.652302,10.01892,6.350926,14.82578,10.25611
mclnbjss06tjhry4a3.i,0,3,7,0,6,1,100,0,6,2025-07-02 17:21:00,4,6,6,6,0,12,50,1,0,24,2025-07-02 17:07:00,0.0,,0.647301,0.848988,0.613732,0.842212,1.111984,1.380188,4.76212,4.905383,8.482946,8.489745,0.29176,0.025513,1.724144,0.309292,3.389427,0.96846,8.507759,4.867942,12.59384,8.457166
